0300,別れる,0,わかれる
0300,助ける,0,たすける
0300,募集,0,ぼしゅう
0300,包む,0,つつむ
0300,千,1,せん
0300,厳しい,0,いかめしい
0300,友人,1,ゆうじん
0300,友達,1,ともだち
0300,困る,0,こまる
0300,図書館,1,としょかん
0300,土曜日,1,どようび
0300,大好き,1,だいすき
0300,大学院,1,だいがくいん
0300,女,1,おんな
0300,始まる,1,はじまる
0300,始める,1,はじめる
0300,学生,1,がくせい
0300,家事,0,かじ
0300,少々,0,しょうしょう
0300,左右,1,さゆう
0300,年間,1,ねんかん
0300,建物,0,たてもの
0300,強い,0,つよい
0300,彼女,1,かのじょ
0300,怒る,0,いかる
0300,思い出,1,おもいで
0300,息子,0,むすこ
0300,意味,1,いみ
0300,意見,0,いけん
0300,手,1,て
0300,手紙,1,てがみ
0300,持つ,1,もつ
0300,授業,0,じゅぎょう
0300,料理,0,りょうり
0300,料理屋,0,りょうりや
0300,料理店,0,りょうりてん
0300,新聞,1,しんぶん
0300,日記,1,にっき
0300,早い,1,はやい
0300,明るい,1,あかるい
0300,映画,1,えいが
0300,時代,0,じだい
0300,書類,0,しょるい
0300,最低,0,さいてい
0300,最後,0,さいご
0300,来年,1,らいねん
0300,楽しい,1,たのしい
0300,欲しい,0,ほしい
0300,歌う,1,うたう
0300,毎週,1,まいしゅう
0300,気分,0,きぶん
0300,消える,0,きえる
0300,漫画,0,まんが
0300,火事,0,かじ
0300,特に,0,とくに
0300,犯人,0,はんにん
0300,理想,0,りそう
0300,町,1,まち
0300,番号,1,ばんごう
0300,痛い,1,いたい
0300,盗む,0,ぬすむ
0300,秘密,0,ひみつ
0300,空気,0,くうき
0300,窓,0,まど
0300,笑う,0,わらう
0300,答える,0,こたえる
0300,紙,1,かみ
0300,終わる,1,おわる
0300,花,1,はな
0300,見付ける,0,みつける
0300,負ける,0,まける
0300,買い物,1,かいもの
0300,質問,0,しつもん
0300,赤ちゃん,1,あかちゃん
0300,起こす,1,おこす
0300,遠い,0,とおい
0300,銀行,1,ぎんこう
0300,長男,0,ちょうなん
0300,間違い,1,まちがい
0300,雑誌,0,ざっし
0300,飛行機,1,ひこうき
0300,食べ物,1,たべもの
0300,首相,0,しゅしょう
0300,駅,1,えき
0300,黒,1,くろ
0300,黒い,1,くろい
0400,上手,1,じょうず
0400,不注意,0,ふちゅうい
0400,不足,0,ふそく
0400,中,1,なか
0400,今,1,いま
0400,以上,0,いじょう
0400,以下,0,いか
0400,作品,0,さくひん
0400,使用,0,しよう
0400,冷蔵庫,0,れいぞうこ
0400,切る,1,きる
0400,別に,0,べつに
0400,利用,0,りよう
0400,勉強,1,べんきょう
0400,動物,1,どうぶつ
0400,勝つ,0,かつ
0400,取る,0,とる
0400,古い,1,ふるい
0400,土地,0,とち
0400,地下鉄,0,ちかてつ
0400,壊す,0,こわす
0400,変,0,へん
0400,変わる,0,かわる
0400,夏休み,1,なつやすみ
0400,子供,1,こども
0400,完全,0,かんぜん
0400,家具,0,かぐ
0400,家庭,0,かてい
0400,家族,1,かぞく
0400,少年,1,しょうねん
0400,待つ,1,まつ
0400,必要,0,ひつよう
0400,悲しい,0,かなしい
0400,戻る,0,もどる
0400,支店,0,してん
0400,教える,1,おしえる
0400,教室,1,きょうしつ
0400,文字,1,もじ
0400,文学,1,ぶんがく
0400,明らか,0,あきらか
0400,映画館,1,えいがかん
0400,春,1,はる
0400,昼,1,ひる
0400,晴れる,1,はれる
0400,最も,0,もっとも
0400,最初,0,さいしょ
0400,有名,1,ゆうめい
0400,本来,0,ほんらい
0400,楽器,0,がっき
0400,歩く,1,あるく
0400,気持ち,1,きもち
0400,注意,0,ちゅうい
0400,海,1,うみ
